資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,曜日(発生年月日),祝日(発生年月日),緯度,経度,発生日,発生時,color
本票,愛媛,西,0006,負傷,0,1,14040,対象外,0000,206,昼－昼,晴,市街地－その他,舗装－乾燥,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,00,23,00,23,05,3,単路（交差点付近を含む）,規制なし,6,2,車両相互,55～64歳,25～34歳,貨物車－準中型車,乗用車－普通車,自家用,自家用,貨物車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,火,その他,33.941056,133.211324,2018-09-18,07:34,blue
本票,愛媛,西,0007,負傷,0,1,00110,上,1857,206,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,14,9,交差点内,規制なし,2,1,車両相互,35～44歳,45～54歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,50㎞／ｈ以下,対象外当事者,50,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,前日,33.916281,133.218176,2019-01-13,09:45,blue
本票,愛媛,西,0008,負傷,0,1,37000,対象外,0000,206,昼－昼,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,55～64歳,65～74歳,貨物車－普通車,乗用車－軽自動車,自家用,自家用,貨物車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,小破,中破,その他,その他,その他,その他,損傷なし,負傷,金,その他,33.900908,133.156309,2019-01-18,09:36,blue
本票,愛媛,西,0009,負傷,0,1,14040,対象外,0000,206,夜－明,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,18,9,交差点内,規制なし,1,2,車両相互,75歳以上,25～34歳,乗用車－普通車,二輪車－自動二輪－軽二輪－126～250cc,自家用,自家用,乗用車,対象外当事者,60㎞／ｈ以下,60㎞／ｈ以下,80,10,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,33.948078,133.235774,2018-12-27,06:55,blue
本票,愛媛,西,0010,死亡,1,0,70000,対象外,0000,206,夜－夜,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,01,9,単路（交差点付近を含む）,規制なし,5,4,車両単独,65～74歳,不明,軽車両－自転車,相手なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,10,00,小破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,死亡,対象外当事者,火,その他,33.920663,133.200062,2019-01-29,20:10,red
本票,愛媛,東,0001,負傷,0,1,37000,対象外,0000,206,昼－昼,曇,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,02,9,単路（交差点付近を含む）,規制なし,5,3,車両相互,75歳以上,45～54歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,木,その他,33.921582,133.074230,2018-12-27,13:10,blue
本票,愛媛,東,0002,負傷,0,1,37000,対象外,0000,206,昼－昼,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,02,9,単路（交差点付近を含む）,規制なし,5,4,車両相互,65～74歳,0～24歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,60㎞／ｈ以下,対象外当事者,80,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,33.914551,133.079092,2018-12-25,15:55,blue
本票,愛媛,東,0003,負傷,0,1,14600,対象外,0000,206,夜－夜,曇,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,04,9,単路（交差点付近を含む）,規制なし,4,4,車両相互,25～34歳,0～24歳,乗用車－普通車,二輪車－自動二輪－原付二種－51～125cc,自家用,自家用,乗用車,対象外当事者,40㎞／ｈ以下,40㎞／ｈ以下,10,30,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,33.928219,133.088708,2018-12-20,23:50,blue
本票,愛媛,東,0004,負傷,0,1,37000,対象外,0000,206,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,21,09,22,11,9,交差点内,規制なし,5,3,車両相互,75歳以上,45～54歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,60㎞／ｈ以下,40㎞／ｈ以下,80,70,小破,小破,その他,その他,その他,その他,損傷なし,負傷,金,その他,33.925584,133.073979,2018-12-28,13:15,blue
本票,愛媛,東,0005,負傷,0,1,99000,対象外,0000,206,昼－暮,曇,市街地－その他,舗装－乾燥,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,00,0,その他,規制なし,0,4,車両相互,75歳以上,55～64歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,60㎞／ｈ以下,60㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,金,その他,33.920441,133.076769,2018-12-28,16:25,blue
本票,愛媛,東,0006,負傷,0,2,00110,下,2000,206,昼－昼,曇,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,04,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,55～64歳,35～44歳,貨物車－準中型車,乗用車－軽自動車,事業用,自家用,貨物車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,損傷なし,金,その他,33.881984,133.077296,2019-01-11,09:30,blue
本票,愛媛,東,0007,負傷,0,2,14040,対象外,0000,206,夜－夜,曇,非市街地,舗装－乾燥,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,4,車両相互,35～44歳,25～34歳,乗用車－軽自動車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,50㎞／ｈ以下,50㎞／ｈ以下,30,10,小破,小破,その他,その他,その他,その他,負傷,損傷なし,木,その他,33.910432,133.111384,2018-12-27,05:50,blue
本票,愛媛,東,0008,負傷,0,1,00110,上,1967,206,夜－夜,曇,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,3,車両相互,25～34歳,0～24歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,30,10,小破,小破,その他,その他,その他,その他,負傷,損傷なし,月,当日,33.896834,133.106442,2018-12-24,19:56,blue
本票,愛媛,東,0009,負傷,0,1,14600,対象外,0000,206,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,45～54歳,75歳以上,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,33,11,小破,小破,その他,その他,その他,その他,負傷,損傷なし,金,その他,33.918222,133.076360,2019-01-18,12:08,blue
本票,愛媛,東,0010,負傷,0,1,01960,上,0625,206,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,04,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,45～54歳,35～44歳,貨物車－準中型車,貨物車－普通車,事業用,自家用,貨物車,貨物車,40㎞／ｈ以下,40㎞／ｈ以下,10,31,小破,小破,その他,その他,その他,その他,損傷なし,負傷,日,その他,33.937032,133.086387,2018-12-30,13:50,blue
本票,愛媛,東,0011,負傷,0,1,01960,上,0578,206,昼－暮,曇,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,14,9,交差点内,規制なし,4,2,車両相互,35～44歳,75歳以上,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,50㎞／ｈ以下,対象外当事者,80,12,中破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,33.973394,133.061423,2018-12-29,16:28,blue
本票,愛媛,東,0012,負傷,0,1,37000,対象外,0000,206,夜－暮,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,14,9,交差点内,規制なし,4,2,車両相互,75歳以上,75歳以上,乗用車－普通車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,30㎞／ｈ以下,指定の速度規制なし等,40,10,小破,小破,その他,その他,その他,その他,負傷,損傷なし,金,その他,33.932852,133.080463,2019-01-11,17:35,blue
本票,愛媛,東,0013,負傷,0,1,00110,下,2019,206,昼－昼,雨,市街地－人口集中,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,17,9,交差点内,規制なし,4,2,車両相互,55～64歳,45～54歳,貨物車－大型車,乗用車－軽自動車,自家用,自家用,貨物車,乗用車,50㎞／ｈ以下,指定の速度規制なし等,10,20,小破,中破,その他,その他,その他,その他,損傷なし,負傷,日,その他,33.872685,133.059124,2019-01-20,08:50,blue
本票,愛媛,東,0014,負傷,0,1,37000,対象外,0000,206,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,21,09,22,14,9,交差点内,規制なし,4,3,車両相互,65～74歳,65～74歳,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,指定の速度規制なし等,指定の速度規制なし等,80,10,小破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,その他,33.926713,133.061033,2018-12-30,11:00,blue
本票,愛媛,江別,0001,負傷,0,3,03170,下,0000,202,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,15,9,交差点内,規制なし,4,2,車両相互,65～74歳,75歳以上,乗用車－軽自動車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,50㎞／ｈ以下,50㎞／ｈ以下,80,10,大破,大破,装備あり 作動,装備あり 作動,その他,その他,負傷,負傷,火,当日,34.034456,132.971117,2019-01-01,14:05,blue
本票,愛媛,江別,0002,負傷,0,1,14390,対象外,0000,202,昼－明,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,02,9,単路（交差点付近を含む）,規制なし,1,2,車両相互,25～34歳,25～34歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,51,36,小破,小破,その他,その他,その他,その他,損傷なし,負傷,火,その他,34.093494,132.977167,2018-12-25,08:00,blue
本票,愛媛,江別,0003,負傷,0,1,03170,下,0000,202,夜－明,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,45～54歳,65～74歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,10,30,小破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,34.075141,132.991030,2018-12-29,06:21,blue
本票,愛媛,江別,0004,負傷,0,1,25410,対象外,0000,202,昼－昼,雨,市街地－その他,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,06,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,75歳以上,35～44歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,木,その他,34.067002,132.997360,2018-12-20,14:16,blue
本票,愛媛,江別,0005,負傷,0,3,37000,対象外,0000,202,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,01,8,その他,規制なし,5,4,車両相互,45～54歳,25～34歳,乗用車－普通車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,指定の速度規制なし等,指定の速度規制なし等,15,15,中破,小破,その他,その他,その他,その他,負傷,損傷なし,土,その他,34.107987,132.927553,2018-12-29,13:56,blue
本票,愛媛,江別,0006,負傷,0,1,37000,対象外,0000,202,昼－昼,曇,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,11,9,交差点内,規制なし,5,4,車両相互,55～64歳,65～74歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,10,40,小破,中破,その他,その他,その他,その他,損傷なし,負傷,月,その他,34.030467,132.983048,2018-12-17,09:25,blue
本票,愛媛,江別,0007,負傷,0,1,14390,対象外,0000,202,夜－暮,曇,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,18,9,交差点内,規制なし,5,2,車両相互,65～74歳,0～24歳,貨物車－軽自動車,軽車両－自転車,自家用,対象外当事者,貨物車,対象外当事者,40㎞／ｈ以下,対象外当事者,80,10,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,前日,34.062071,133.001708,2018-12-22,17:47,blue
本票,愛媛,江別,0008,負傷,0,1,37000,対象外,0000,202,夜－夜,雨,非市街地,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,00,23,15,9,交差点内,規制なし,5,2,人対車両,65～74歳,35～44歳,乗用車－普通車,歩行者,事業用,対象外当事者,乗用車,対象外当事者,20㎞／ｈ以下,対象外当事者,10,00,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,当日,34.065695,132.993276,2018-12-23,18:17,blue
本票,愛媛,江別,0009,負傷,0,1,37000,対象外,0000,202,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,19,4,交差点内,規制なし,1,2,車両相互,55～64歳,0～24歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,10,40,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,その他,34.056574,133.000869,2018-12-30,08:35,blue
