資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,曜日(発生年月日),祝日(発生年月日),緯度,経度,発生日,発生時,color
本票,大阪,せたな,0041,負傷,0,1,30990,対象外,0000,142,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,55～64歳,0～24歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,左前-無,前-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,34.531101,135.493239,2019-01-19,15:02,blue
本票,大阪,せたな,0042,負傷,0,1,10190,対象外,0072,142,昼－昼,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,55～64歳,25～34歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,60㎞／ｈ以下,60㎞／ｈ以下,後-無,前-無,小破,小破,その他,その他,その他,その他,負傷,損傷なし,月,その他,34.525813,135.504237,2019-01-07,15:28,blue
本票,大阪,せたな,0043,負傷,0,2,10030,対象外,0205,144,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－防護柵等,車両相互,0～24歳,25～34歳,二輪車－原付自転車,軽車両－自転車,自家用,対象外当事者,対象外当事者,対象外当事者,指定の速度規制なし等,対象外当事者,前-無,右-無,小破,小破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,損傷なし,負傷,月,その他,34.525144,135.462036,2019-01-07,10:25,blue
本票,大阪,せたな,0044,負傷,0,1,30990,対象外,2080,144,昼－昼,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－3.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離なし,区分あり－縁石・ブロック等,人対車両,0～24歳,45～54歳,乗用車－普通車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,左前-無,無-無,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,34.559251,135.456425,2019-01-19,13:39,blue
本票,大阪,せたな,0045,負傷,0,1,30990,対象外,0000,144,昼－明,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,標準－反射式,表示あり,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,25～34歳,65～74歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,左前-左,前-無,中破,中破,その他,その他,その他,その他,損傷なし,負傷,木,その他,34.534868,135.450840,2019-01-17,07:30,blue
本票,大阪,せたな,0046,負傷,0,1,10240,対象外,0700,144,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－防護柵等,車両相互,35～44歳,55～64歳,貨物車－準中型車,乗用車－軽自動車,自家用,自家用,貨物車,乗用車,60㎞／ｈ以下,60㎞／ｈ以下,前-無,前-後,小破,小破,その他,その他,その他,その他,損傷なし,負傷,金,その他,34.545665,135.487890,2019-01-11,10:42,blue
本票,大阪,せたな,0047,負傷,0,1,30990,対象外,0000,144,昼－明,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－3.5m未満,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－路側帯,車両相互,25～34歳,55～64歳,貨物車－普通車,軽車両－自転車,自家用,対象外当事者,貨物車,対象外当事者,30㎞／ｈ以下,対象外当事者,前-右前,前-右,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,34.545312,135.460854,2019-01-16,07:49,blue
本票,大阪,せたな,0048,負傷,0,1,30990,対象外,0000,142,夜－夜,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,対象外当事者,その他,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－路側帯,人対車両,65～74歳,55～64歳,乗用車－軽自動車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,前-無,無-無,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,34.519692,135.479181,2019-01-09,19:50,blue
本票,大阪,せたな,0049,負傷,0,1,10190,対象外,2080,142,夜－暮,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,45～54歳,25～34歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,右前-無,前-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,34.526919,135.508059,2019-01-19,17:44,blue
本票,大阪,せたな,0050,負傷,0,1,20230,対象外,0000,142,昼－昼,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分なし,車両相互,65～74歳,45～54歳,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,30㎞／ｈ以下,30㎞／ｈ以下,前-無,後-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,34.526862,135.505561,2019-01-16,08:46,blue
本票,大阪,せたな,0051,負傷,0,1,00260,対象外,0000,144,夜－暮,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－大（13.0ｍ以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,35～44歳,45～54歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,左-無,前-無,小破,小破,その他,その他,その他,その他,負傷,損傷なし,土,その他,34.543536,135.456138,2019-01-19,18:10,blue
本票,大阪,せたな,0052,負傷,0,1,30990,対象外,0000,144,夜－明,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－3.5m未満,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－路側帯,車両相互,0～24歳,55～64歳,乗用車－軽自動車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,40㎞／ｈ以下,40㎞／ｈ以下,前-左前,右-右後,中破,中破,装備あり 作動,その他,その他,その他,負傷,損傷なし,金,その他,34.533945,135.467315,2019-01-04,06:15,blue
本票,大阪,せたな,0053,負傷,0,1,30990,対象外,0000,142,夜－夜,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,対象外当事者,その他,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,人対車両,55～64歳,55～64歳,貨物車－軽自動車,歩行者,事業用,対象外当事者,貨物車,対象外当事者,30㎞／ｈ以下,対象外当事者,右-右前,無-無,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,34.537559,135.493161,2019-01-09,20:00,blue
本票,大阪,せたな,0054,負傷,0,1,30990,対象外,0000,144,昼－明,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,標準－反射式,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－路側帯,車両相互,45～54歳,0～24歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,前-無,左-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,34.554107,135.458098,2019-01-21,07:46,blue
本票,大阪,せたな,0055,負傷,0,2,00260,対象外,0000,144,夜－夜,曇,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,35～44歳,25～34歳,貨物車－普通車,乗用車－軽自動車,自家用,自家用,貨物車,乗用車,60㎞／ｈ以下,60㎞／ｈ以下,前-無,後-無,小破,小破,その他,その他,その他,その他,損傷なし,負傷,日,その他,34.532602,135.452632,2019-01-20,19:52,blue
本票,大阪,せたな,0056,負傷,0,1,30990,対象外,0000,144,夜－夜,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,対象外当事者,その他,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,人対車両,45～54歳,45～54歳,乗用車－普通車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,20㎞／ｈ以下,対象外当事者,前-無,無-無,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,34.531347,135.468198,2019-01-10,21:27,blue
本票,大阪,せたな,0057,負傷,0,2,30990,対象外,0000,142,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,標準－反射式,表示あり,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－防護柵等,車両相互,25～34歳,75歳以上,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,30㎞／ｈ以下,左-無,右前-無,小破,小破,その他,その他,その他,その他,負傷,損傷なし,金,その他,34.531648,135.498926,2018-12-14,12:11,blue
本票,大阪,せたな,0058,負傷,0,1,30990,対象外,0000,144,昼－明,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,標準－反射式,表示あり,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,45～54歳,0～24歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,後-無,前-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,34.561477,135.458419,2019-01-22,07:36,blue
本票,大阪,せたな,0059,負傷,0,2,30990,対象外,0000,144,昼－明,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－チャッターバー等,区分あり－縁石・ブロック等,車両相互,35～44歳,45～54歳,二輪車－自動二輪－原付二種－51～125cc,軽車両－自転車,自家用,対象外当事者,対象外当事者,対象外当事者,40㎞／ｈ以下,対象外当事者,前-無,右-無,小破,小破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,負傷,負傷,月,その他,34.523641,135.458369,2019-01-21,07:14,blue
本票,大阪,せたな,0060,負傷,0,1,10240,対象外,0000,142,夜－暮,晴,市街地－その他,舗装－乾燥,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－13.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分なし,車両相互,45～54歳,45～54歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,60㎞／ｈ以下,60㎞／ｈ以下,前-無,後-右,小破,小破,その他,その他,その他,その他,損傷なし,負傷,金,その他,34.540461,135.490463,2019-01-11,17:50,blue
